"Route ID","标题","国家组合","主策略","辅助策略","Planner Reason","Quality Score","Composition Score","Review Status","是否进入 Feed","数据来源","疑似问题"
"materialized-qmo6t1-50808","巴拿马8天经典首访：巴拿马门户城市到巴拿马地方生活区","PA","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约63公里，跨度约63公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-t4apza-50825","秘鲁7天公路自驾：秘鲁门户城市到秘鲁地方生活区","PE","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=公路自驾，把自驾公路作为体验主线，价值来自驾驶自由与多目的地差异。 | Transport:相邻段最大约63公里，跨度约63公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-ow0sln-50842","巴布亚新几内亚8天经典首访：巴布亚新几内亚门户城市到巴布亚新几内亚地方生活区","PG","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约63公里，跨度约63公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1qjlbro-50859","菲律宾8天铁路旅程：菲律宾门户城市到菲律宾地方生活区","PH","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=铁路旅程，把铁路过程作为体验主线，价值来自沿线风景与站点的有机串联。 | Transport:相邻段最大约62公里，跨度约62公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1igzlb3-50876","巴基斯坦7天主题游：巴基斯坦门户城市到巴基斯坦地方生活区","PK","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天让单一主题在4个目的地递进展开，体验有层次。 | Theme:旅行风格=主题游，围绕单一主题在多目的地递进展开，价值来自主题深度而非目的地数量。 | Transport:相邻段最大约58公里，跨度约58公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-zgewu4-50893","波兰8天经典首访：波兰门户城市到波兰地方生活区","PL","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约50公里，跨度约50公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-7f130n-50910","巴勒斯坦7天经典首访：巴勒斯坦门户城市到巴勒斯坦地方生活区","PS","地缘/邻近国家路线","季节路线;主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约58公里，跨度约58公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-fatd50-50927","葡萄牙8天经典首访：葡萄牙门户城市到葡萄牙地方生活区","PT","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约55公里，跨度约55公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1yt3bsk-50944","帕劳7天公路自驾：帕劳门户城市到帕劳地方生活区","PW","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=公路自驾，把自驾公路作为体验主线，价值来自驾驶自由与多目的地差异。 | Transport:相邻段最大约63公里，跨度约63公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-gqcngt-50961","巴拉圭8天经典首访：巴拉圭门户城市到巴拉圭地方生活区","PY","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约60公里，跨度约60公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-h1aeou-50978","卡塔尔8天铁路旅程：卡塔尔门户城市到卡塔尔地方生活区","QA","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=铁路旅程，把铁路过程作为体验主线，价值来自沿线风景与站点的有机串联。 | Transport:相邻段最大约60公里，跨度约60公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-16n0jpt-50995","罗马尼亚7天主题游：罗马尼亚门户城市到罗马尼亚地方生活区","RO","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天让单一主题在4个目的地递进展开，体验有层次。 | Theme:旅行风格=主题游，围绕单一主题在多目的地递进展开，价值来自主题深度而非目的地数量。 | Transport:相邻段最大约53公里，跨度约53公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1egwj2l-51012","塞尔维亚8天经典首访：塞尔维亚门户城市到塞尔维亚地方生活区","RS","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约53公里，跨度约53公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-as1o6r-51029","俄罗斯7天经典首访：俄罗斯门户城市到俄罗斯地方生活区","RU","地缘/邻近国家路线","季节路线;主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约46公里，跨度约46公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1ailw61-51046","卢旺达7天经典首访：卢旺达门户城市到卢旺达地方生活区","RW","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约63公里，跨度约63公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-dgd0sn-51063","沙特阿拉伯8天公路自驾：沙特阿拉伯门户城市到沙特阿拉伯地方生活区","SA","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=公路自驾，把自驾公路作为体验主线，价值来自驾驶自由与多目的地差异。 | Transport:相邻段最大约60公里，跨度约60公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
